mode,zone,T
Night,Rural,22.450933624776894
Night,Rural,22.460817325630558
Night,Rural,22.4978736393698
Night,Rural,22.428692190569734
Night,Rural,22.51269282237911
Night,Rural,22.394085847364522
Night,Rural,19.869372808682158
Night,Rural,20.086553353527506
Night,Rural,20.52720204150154
Night,Rural,20.61261464567133
Night,Rural,21.271140048772338
Night,Rural,21.393410345462883
Night,Rural,21.960623866092646
Night,Rural,20.361216592508868
Night,Rural,20.55233009384625
Night,Rural,21.453249975680137
Night,Rural,21.20371043921932
Night,Rural,21.156235994399594
Night,Rural,20.667847275956888
Night,Rural,20.84842045039767
Night,Rural,20.9736494383111
Night,Rural,20.273094883105614
Night,Rural,20.13195675313966
Night,Rural,22.520101698007068
Night,Rural,22.352049842866393
Night,Rural,22.34957665765279
Night,Rural,20.9836617879717
Night,Rural,20.4316644549192
Night,Rural,20.790768636120617
Night,Rural,20.833383673840842
Night,Rural,20.926078708766624
Night,Rural,21.49561737695035
Night,Rural,21.734573702141347
Night,Rural,21.901049602190596
Night,Rural,21.84392847667482
Night,Rural,21.523023189816172
Night,Rural,21.11124190662565
Night,Rural,21.283622628704734
Night,Rural,21.607690454991996
Night,Rural,22.00528422581806
Night,Rural,21.704731501600122
Night,Rural,20.227748325275968
Night,Rural,19.80363089925754
Night,Rural,21.256159144958303
Night,Rural,20.559867420588205
Night,Rural,20.16221552159959
Night,Rural,19.897175118803716
Night,Rural,21.368467885855864
Night,Rural,22.5966321578598
Night,Rural,22.569482013393838
Night,Rural,22.803749761269216
Night,Rural,22.74707598846601
Night,Rural,22.576887233405444
Night,Rural,22.589228208094312
Night,Rural,22.517632125816533
Night,Rural,22.45834648007053
Night,Rural,22.411390321517274
Night,Rural,22.45587558141051
Night,Rural,19.833978099411638
Night,Rural,22.423749065169545
Night,Rural,22.692840206590972
Night,Rural,20.75816984772581
Night,Rural,20.416572184164522
Night,Rural,20.149608689082015
Night,Rural,20.888508773127114
Night,Rural,21.46820497441348
Night,Rural,20.5096090806544
Night,Rural,20.931087093397366
Night,Rural,20.675376909961074
Night,Rural,20.723052964504802
Night,Rural,20.798290101537816
Night,Rural,22.505283469530923
Night,Rural,22.907169198174756
Night,Rural,21.744519370229227
Night,Rural,22.300101765976933
Night,Rural,20.868466383593557
Night,Rural,20.051226936517708
Night,Rural,20.53725393270372
Night,Rural,21.24617077969367
Night,Rural,21.121242132481314
Night,Rural,20.76067777991983
Night,Rural,21.575325096634913
Night,Rural,21.734573702141347
Night,Rural,21.74949187963324
Night,Rural,21.113742045603544
Night,Rural,20.971146212865506
Night,Rural,20.622658947796197
Night,Rural,21.116242129569684
Night,Rural,21.791749475725055
Night,Rural,21.535478200365958
Night,Rural,20.235307351494384
Night,Rural,19.932549934915244
Night,Rural,21.868767253714566
Night,Rural,20.86596083577672
Night,Rural,21.736913496483396
Night,Rural,19.62390858082034
Night,Rural,21.038713929824553
Night,Rural,22.233276825178734
Night,Rural,22.7002374983133
Night,Rural,22.845621177669955
Night,Rural,22.65091324568374
Night,Rural,22.58429197699786
Night,Rural,22.391613566898343
Night,Rural,22.342156782489155
Night,Rural,22.86222891528638
Night,Rural,20.61261464567133
Night,Rural,20.169778944075006
Night,Rural,21.438293014192823
Night,Rural,22.4978736393698
Night,Rural,22.203564356649622
Night,Rural,20.74813756359606
Night,Rural,20.421603165190902
Night,Rural,20.444239806779763
Night,Rural,20.058797816299204
Night,Rural,21.876217835074726
Night,Rural,21.24367355133751
Night,Rural,22.574418879674965
Night,Rural,22.198611530343385
Night,Rural,22.599100035294157
Night,Rural,22.993281334135304
Night,Rural,21.682344733317734
Night,Rural,21.24367355133751
Night,Rural,21.081235946654658
Night,Rural,20.630191589196556
Night,Rural,20.00579095987399
Night,Rural,19.82639206794829
Night,Rural,21.23118658713571
Night,Rural,21.378445525213124
Night,Rural,21.54295055383227
Night,Rural,21.3410248688852
Night,Rural,21.158735143722367
Night,Rural,20.157172957870273
Night,Rural,21.063728808985275
Night,Rural,21.23867893015182
Night,Rural,20.50709557696797
Night,Rural,22.002803551655347
Night,Rural,21.82405356987607
Night,Rural,22.37430611404187
Night,Rural,23.321383273385436
Night,Rural,21.153736790126857
Night,Rural,21.23118658713571
Night,Rural,21.61764718024739
Night,Rural,24.48881720910049
Night,Rural,22.690374337137598
Night,Rural,22.924396763833045
Night,Rural,22.939161202820173
Night,Rural,22.631177628854516
Night,Rural,22.579355534200488
Night,Rural,22.56701350083648
Night,Rural,22.48799312317516
Night,Rural,22.43116367355617
Night,Rural,20.84340841318101
Night,Rural,21.143739423463387
Night,Rural,22.0152063851574
Night,Rural,22.28030583895054
Night,Rural,22.433635103404868
Night,Rural,20.257981389950203
Night,Rural,20.461842947662262
Night,Rural,21.873734361876586
Night,Rural,22.507753306843767
Night,Rural,22.752005248737703
Night,Rural,21.02370235675744
Night,Rural,20.978655723558404
Night,Rural,20.57745256264127
Night,Rural,19.79098381217659
Night,Rural,19.631508309556807
Night,Rural,19.864317104192423
Night,Rural,20.95862925727181
Night,Rural,21.415853890104472
Night,Rural,21.056224923789784
Night,Rural,20.582476386701615
Night,Rural,21.118742158527766
Night,Rural,21.537969039252914
Night,Rural,21.592753738052238
Night,Rural,20.93359120279382
Night,Rural,19.96538801631374
Night,Rural,21.04621897217652
Night,Rural,21.370962377650642
Night,Rural,21.950696975328697
Night,Rural,22.505283469530923
Night,Rural,22.260506497635845
Night,Rural,20.554842591924114
Night,Rural,20.665337286630916
Night,Rural,20.492013380765286
Night,Rural,20.8409023114649
Night,Rural,22.796359109587854
Night,Rural,23.02770822004294
Night,Rural,22.91209162214335
Night,Rural,22.53738721913561
Night,Rural,22.507753306843767
Night,Rural,22.428692190569734
Night,Rural,22.41386217656452
Night,Rural,22.59169624426329
Night,Rural,22.116859000856834
Night,Rural,21.722140399339935
Night,Rural,21.918428632981886
Night,Rural,22.314946471685687
Night,Rural,22.342156782489155
Night,Rural,22.396558074641348
Night,Rural,22.131727433235994
Night,Rural,20.82085150266181
Night,Rural,21.72960054340092
Night,Rural,22.210993195199876
Night,Rural,21.171230066213468
Night,Rural,21.380939798471957
Night,Rural,21.006186345793253
Night,Rural,20.09412185814051
Night,Rural,20.24034642076265
Night,Rural,19.972964673671413
Night,Rural,20.157172957870273
Night,Rural,20.43417963730542
Night,Rural,20.730578927689294
Night,Rural,19.846620346988743
Night,Rural,21.418347344365372
Night,Rural,21.418347344365372
Night,Rural,20.95111842109162
Night,Rural,20.76067777991983
Night,Rural,20.000741385382582
Night,Rural,19.975490112714965
Night,Rural,21.106241463620336
Night,Rural,22.012725925912264
Night,Rural,21.82902262045252
Night,Rural,22.158981218934343
Night,Rural,22.106945641101163
Night,Rural,21.667417782609164
Night,Rural,20.981158783367505
Night,Rural,19.72266491544042
Night,Rural,19.83903516915251
Night,Rural,20.200027558482418
Night,Rural,22.95146345993635
Night,Rural,22.47070017693966
Night,Rural,22.238228155307866
Night,Rural,22.272881486164636
Night,Rural,22.544794504697677
Night,Rural,22.423749065169545
Night,Rural,22.510223091125397
Night,Rural,22.534918017972416
Night,Rural,22.381723913070516
Night,Rural,22.329789258600442
Night,Rural,22.436106480119236
Night,Rural,22.15650386971356
Night,Rural,22.34957665765279
Night,Rural,22.423749065169545
Night,Rural,21.66244169869725
Night,Rural,21.156235994399594
Night,Rural,20.003266200956375
Night,Rural,20.96363620519702
Night,Rural,21.24866795323021
Night,Rural,20.610103430783624
Night,Rural,20.567404244911188
Night,Rural,20.976152608540872
Night,Rural,21.353499787458645
Night,Rural,22.243179271808458
Night,Rural,22.042487892060024
Night,Rural,21.565364677438083
Night,Rural,20.682906043082596
Night,Rural,20.597546520020842
Night,Rural,19.995691584251176
Night,Rural,20.351149022438562
Night,Rural,20.242865870945025
Night,Rural,20.37128326466791
Night,Rural,20.116824320343596
Night,Rural,19.947707163999155
Night,Rural,20.383865342544482
Night,Rural,19.44643512762093
Night,Rural,19.40075360699427
Night,Rural,20.740612767274115
Night,Rural,21.784293388159256
Night,Rural,21.873734361876586
Night,Rural,20.75315381673903
Night,Rural,19.656837019931345
Night,Rural,20.0108403077557
Night,Rural,20.278132264109217
Night,Rural,21.42333408917733
Night,Rural,21.48564999326487
Night,Rural,20.61261464567133
Night,Rural,20.90604295853592
Night,Rural,20.17986271771315
Night,Rural,20.343597755487053
Night,Rural,19.636574509272066
Night,Rural,21.016195825845386
Night,Rural,22.845621177669955
Night,Rural,22.55467014374375
Night,Rural,22.690374337137598
Night,Rural,22.56207631687073
Night,Rural,22.56701350083648
Night,Rural,24.10680506270046
Night,Rural,22.00032282375446
Night,Rural,22.240703740260017
Night,Rural,22.30752435872722
Night,Rural,22.604035631452007
Night,Rural,21.97303126912476
Night,Rural,22.149071500907098
Night,Rural,21.95566052832021
Night,Rural,21.163733277532458
Night,Rural,20.76067777991983
Night,Rural,20.85092638590544
Night,Rural,21.24367355133751
Night,Rural,20.59001170437
Night,Rural,20.74562935370676
Night,Rural,20.82085150266181
Night,Rural,21.061227569009418
Night,Rural,23.946637914267058
Night,Rural,19.426134531080436
Night,Rural,19.765685364215642
Night,Rural,19.593504513937944
Night,Rural,19.583367992392596
Night,Rural,19.596038501118187
Night,Rural,20.023462686242908
Night,Rural,21.058726273945467
Night,Rural,20.466871912702402
Night,Rural,20.8409023114649
Night,Rural,22.910247902699837
Night,Rural,19.687223924716818
Night,Rural,19.34235562570342
Night,Rural,20.615125804812635
Night,Rural,21.709705743134577
Night,Rural,21.851380676237852
Night,Rural,20.93359120279382
Night,Rural,19.588436367737927
Night,Rural,19.519993953775668
Night,Rural,19.82639206794829
Night,Rural,22.29267869334143
Night,Rural,21.866283618743637
Night,Rural,19.7479730584177
Night,Rural,21.95623647443375
Night,Rural,20.986164737374622
Night,Rural,22.485522861488107
Night,Rural,22.396558074641348
Night,Rural,22.54973243016684
Night,Rural,23.68840594860552
Night,Rural,23.49246963715666
Night,Rural,24.119308870079863
Night,Rural,22.44846256679631
Night,Rural,22.517632125816533
Night,Rural,22.384196406328783
Night,Rural,22.532448763815637
Night,Rural,22.262981602079662
Night,Rural,21.93828715108276
Night,Rural,21.91098080014325
Night,Rural,21.44327888615345
Night,Rural,20.9736494383111
Night,Rural,21.709705743134577
Night,Rural,21.0512220581885
Night,Rural,20.44172484841431
Night,Rural,21.291111519449828
Night,Rural,21.198714062648435
Night,Rural,20.89852863960789
Night,Rural,21.081235946654658
Night,Rural,20.444239806779763
Night,Rural,21.833991455092246
Night,Rural,22.035048125468563
Night,Rural,21.525514300753457
Night,Rural,21.20121227837626
Night,Rural,19.306794096377246
Night,Rural,19.99316659868589
Night,Rural,20.01588942905829
Night,Rural,20.000741385382582
Night,Rural,20.119346533667283
Night,Rural,20.595034970577387
Night,Rural,21.198714062648435
Night,Rural,19.882011074947116
Night,Rural,20.283169420138904
Night,Rural,23.517608145119766
Night,Rural,21.322623650379796
Night,Rural,20.502068401883662
Night,Rural,21.43330692406232
Night,Rural,21.33603451870306
Night,Rural,21.59524332665694
Night,Rural,20.388897781068977
Night,Rural,19.243263220307995
Night,Rural,20.75315381673903
Night,Rural,21.16623226202711
Night,Rural,20.514635920334626
Night,Rural,22.208516969133086
Night,Rural,21.674881501879327
Night,Rural,21.537969039252914
Night,Rural,23.894035111118114
Night,Rural,24.114307507783906
Night,Rural,22.59169624426329
Night,Rural,22.485522861488107
Night,Rural,22.633644765933525
Night,Rural,22.579355534200488
Night,Rural,21.856348539511885
Night,Rural,21.435799996400533
Night,Rural,22.17632116516188
Night,Rural,20.918565717171134
Night,Rural,20.68039638768954
Night,Rural,23.442176291100736
Night,Rural,21.30109594056205
Night,Rural,21.221196028652344
Night,Rural,21.66492976776209
Night,Rural,21.612668926204492
Night,Rural,21.605201137938252
Night,Rural,20.720544198948176
Night,Rural,19.978015495060447
Night,Rural,19.765685364215642
Night,Rural,21.34601500033699
Night,Rural,21.198714062648435
Night,Rural,20.55233009384625
Night,Rural,20.464357458165352
Night,Rural,20.908547620877698
Night,Rural,20.3863815898477
Night,Rural,20.416572184164522
Night,Rural,20.677886676650246
Night,Rural,21.286118980380365
Night,Rural,20.200027558482418
Night,Rural,19.677095870952428
Night,Rural,21.32106215548737
Night,Rural,20.93609525691602
Night,Rural,20.830877350462117
Night,Rural,21.223693750547795
Night,Rural,21.62760303693824
Night,Rural,21.876217835074726
Night,Rural,22.275356323780613
Night,Rural,21.674881501879327
Night,Rural,23.16265123954463
Night,Rural,23.43463040987598
Night,Rural,21.525514300753457
Night,Rural,22.67557801194863
Night,Rural,22.692840206590972
Night,Rural,22.7347519154701
Night,Rural,22.594164227517297
Night,Rural,22.418805727177016
Night,Rural,21.751978053187713
Night,Rural,21.761922206504153
Night,Rural,21.011191196141453
Night,Rural,20.620147955871346
Night,Rural,20.41908770269424
Night,Rural,20.351149022438562
Night,Rural,21.393410345462883
Night,Rural,22.07720041616551
Night,Rural,21.458235193303494
Night,Rural,21.518040804675934
Night,Rural,21.590264095126656
Night,Rural,19.281386078324545
Night,Rural,19.583367992392596
Night,Rural,20.53976676585029
Night,Rural,20.76820124334887
Night,Rural,20.524688929028514
Night,Rural,19.421058806670487
Night,Rural,19.187326159792576
Night,Rural,19.281386078324545
Night,Rural,20.336045983223926
Night,Rural,19.864317104192423
Night,Rural,19.51745824654995
Night,Rural,22.46721030963664
Night,Rural,20.93359120279382
Night,Rural,20.366250040812304
Night,Rural,21.003683837868437
Night,Rural,19.844092011274938
Night,Rural,19.552952926529315
Night,Rural,19.65177173543492
Night,Rural,19.182239583406385
Night,Rural,19.258513923841406
Night,Rural,19.388060986157598
Night,Rural,20.86567250905523
Night,Rural,21.882325669123475
Night,Rural,21.560384141693362
Night,Rural,22.53738721913561
Night,Rural,24.176809149600956
Night,Rural,24.141812350391604
Night,Rural,23.54022815215319
Night,Rural,21.709705743134577
Night,Rural,22.626243196112
Night,Rural,21.987918378055213
Night,Rural,21.794234730168114
Night,Rural,21.24866795323021
Night,Rural,20.449269555526655
Night,Rural,20.31590545267261
Night,Rural,20.785754048429908
Night,Rural,20.373799792437126
Night,Rural,20.582476386701615
Night,Rural,21.171230066213468
Night,Rural,22.08215848982468
Night,Rural,21.930840610611426
Night,Rural,21.470697283433424
Night,Rural,21.560384141693362
Night,Rural,20.396446018278425
Night,Rural,19.329656377521076
Night,Rural,20.76067777991983
Night,Rural,20.620147955871346
Night,Rural,20.084030405600004
Night,Rural,19.362671424454277
Night,Rural,19.40075360699427
Night,Rural,19.44897244337926
Night,Rural,20.788261370018915
Night,Rural,20.39392999528053
Night,Rural,19.972964673671413
Night,Rural,20.101689854079268
Night,Rural,19.775805427377065
Night,Rural,19.98811645753716
Night,Rural,21.23118658713571
Night,Rural,20.099167245279375
Night,Rural,19.286468143877016
Night,Rural,19.228010435347983
Night,Rural,19.55802267739864
Night,Rural,19.327116354848613
Night,Rural,19.255972284426605
Night,Rural,19.29917229719149
Night,Rural,19.052453530406126
Night,Rural,19.35505343227777
Night,Rural,21.204710928540294
Night,Rural,20.9836617879717
Night,Rural,21.196215792032262
Night,Rural,21.901049602190596
Night,Rural,22.845621177669955
Night,Rural,22.98836236998909
Night,Rural,24.279239530030452
Night,Rural,22.381723913070516
Night,Rural,23.858953382636912
Night,Rural,23.85394084486211
Night,Rural,22.067283625219886
Night,Rural,20.559867420588205
Night,Rural,20.60759216014594
Night,Rural,20.474414940554936
Night,Rural,21.04621897217652
Night,Rural,20.486985534671476
Night,Rural,20.59001170437
Night,Rural,21.03621213880359
Night,Rural,22.067283625219886
Night,Rural,21.15123753090046
Night,Rural,20.02851124123083
Night,Rural,20.091599079793923
Night,Rural,20.446754709149275
Night,Rural,20.159694267945383
Night,Rural,20.655296772605766
Night,Rural,20.16725785966065
Night,Rural,19.677095870952428
Night,Rural,20.68039638768954
Night,Rural,21.30359190898048
Night,Rural,20.169778944075006
Night,Rural,19.2915499784271
Night,Rural,19.454046902399114
Night,Rural,20.858443860070906
Night,Rural,21.410866817854867
Night,Rural,20.713017568741122
Night,Rural,19.942654981305623
Night,Rural,19.370288897933676
Night,Rural,19.12118258922044
Night,Rural,20.013364896727524
Night,Rural,21.572835073363365
Night,Rural,20.976152608540872
Night,Rural,19.57323055414139
Night,Rural,19.385522289224298
Night,Rural,19.35505343227777
Night,Rural,21.719653576385326
Night,Rural,21.851380676237852
Night,Rural,21.333539261579176
Night,Rural,21.838960073823614
Night,Rural,21.838960073823614
Night,Rural,22.223373523923613
Night,Rural,22.428692190569734
Night,Rural,22.73721683549053
Night,Rural,20.189945589101626
Night,Rural,20.2453852648311
Night,Rural,20.2025479099172
Night,Rural,20.341080554216717
Night,Rural,20.51212252844209
Night,Rural,20.715526501069974
Night,Rural,20.351149022438562
Night,Rural,21.79671993057758
Night,Rural,22.129249495084537
Night,Rural,20.484471527727862
Night,Rural,21.113742045603544
Night,Rural,20.076461222595242
Night,Rural,19.84914862580945
Night,Rural,19.717602601990336
Night,Rural,19.83903516915251
Night,Rural,19.32457627448821
Night,Rural,19.370288897933676
Night,Rural,19.56055746683211
Night,Rural,20.247904602424683
Night,Rural,20.05375061969039
Night,Rural,19.644173379758797
Night,Rural,19.841563618664168
Night,Rural,19.537742297621037
Night,Rural,19.92497055412406
Night,Rural,20.484471527727862
Night,Rural,21.096239917309106
Night,Rural,20.366250040812304
Night,Rural,19.39567673141005
Night,Rural,19.33219634250969
Night,Rural,19.423596697644996
Night,Rural,20.497041003159325
Night,Rural,21.148738216716822
Night,Rural,21.19121908612027
Night,Rural,21.385928181118175
Night,Rural,19.677095870952428
Night,Rural,20.159694267945383
Night,Rural,20.95111842109162
Night,Rural,20.670357209617976
Night,Rural,23.15256566924603
Night,Rural,21.278629761053367
Night,Rural,20.605080833754528
Night,Rural,20.517149256335813
Night,Rural,20.373799792437126
Night,Rural,21.816599589068687
Night,Rural,21.34601500033699
Night,Rural,21.73208714983207
Night,Rural,21.48066597459018
Night,Rural,21.398398181984817
Night,Rural,20.685415642833163
Night,Rural,21.79671993057758
Night,Rural,21.577815065560685
Night,Rural,21.283622628704734
Night,Rural,21.12874172435187
Night,Rural,20.64274487717347
Night,Rural,21.470697283433424
Night,Rural,20.868466383593557
Night,Rural,20.1924661660006
Night,Rural,20.57996450256877
Night,Rural,19.861789166650112
Night,Rural,20.564892025954975
Night,Rural,20.308351826732974
Night,Rural,20.013364896727524
Night,Rural,19.46673204390038
Night,Rural,19.489561678137648
Night,Rural,19.18986936112765
Night,Rural,19.33219634250969
Night,Rural,19.20258449938018
Night,Rural,19.55802267739864
Night,Rural,19.301712954645836
Night,Rural,19.44897244337926
Night,Rural,19.476879122565947
Night,Rural,19.159347122572342
Night,Rural,19.166978464235285
Night,Rural,19.628975123870305
Night,Rural,19.438822835306098
Night,Rural,19.146627060799347
Night,Rural,18.922516323636046
Night,Rural,18.889370836197827
Night,Rural,19.36521063990847
Night,Rural,19.788454223843132
Night,Rural,19.808689335354416
Night,Rural,20.37128326466791
Night,Rural,20.600058013695673
Night,Rural,19.861789166650112
Night,Rural,20.494527219922873
Night,Rural,21.04621897217652
Night,Rural,22.14659393757853
Night,Rural,21.33852972113715
Night,Rural,21.291111519449828
Night,Rural,20.298279538685847
Night,Rural,22.092073993655504
Night,Rural,21.87870125435569
Night,Rural,21.607690454991996
Night,Rural,21.430813797174494
Night,Rural,20.931087093397366
Night,Rural,20.574940566915416
Night,Rural,21.61764718024739
Night,Rural,21.420840744055113
Night,Rural,20.43669476368092
Night,Rural,21.02370235675744
Night,Rural,20.715526501069974
Night,Rural,20.605080833754528
Night,Rural,21.545441229531946
Night,Rural,20.03608364908615
Night,Rural,20.106734902158905
Night,Rural,19.87948353538843
Night,Rural,19.859261172237552
Night,Rural,20.058797816299204
Night,Rural,19.813747543648503
Night,Rural,19.54281273667158
Night,Rural,20.21262875212841
Night,Rural,20.111779724236897
Night,Rural,19.869372808682158
Night,Rural,19.388060986157598
Night,Rural,19.39059962549709
Night,Rural,19.494634298274093
Night,Rural,19.469268899766348
Night,Rural,19.304253554373076
Night,Rural,19.154259271733167
Night,Rural,19.01679956696779
Night,Rural,18.820498679482796
Night,Rural,18.802635979646425
Night,Rural,18.879170240563155
Night,Rural,18.919967020766478
Night,Rural,19.026987576571685
Night,Rural,18.953103410529934
Night,Rural,19.01934665661264
Night,Rural,20.636505580865844
Night,Rural,19.768215465520427
Night,Rural,21.408373199859057
Night,Rural,21.420840744055113
Night,Rural,21.435799996400533
Night,Rural,22.36194205127515
Night,Rural,22.15650386971356
Night,Rural,21.69726973308235
Night,Rural,22.347103419187647
Night,Rural,21.478173883532293
Night,Rural,21.761922206504153
Night,Rural,21.54045982374049
Night,Rural,20.217668835169945
Night,Rural,19.773275497097302
Night,Rural,19.808689335354416
Night,Rural,21.395904291025545
Night,Rural,21.038713929824553
Night,Rural,21.23867893015182
Night,Rural,21.22619141759111
Night,Rural,20.763185656585847
Night,Rural,20.142043912369786
Night,Rural,21.196215792032262
Night,Rural,20.66031714097005
Night,Rural,19.83903516915251
Night,Rural,19.770745509813025
Night,Rural,19.304253554373076
Night,Rural,19.552952926529315
Night,Rural,19.499706688690424
Night,Rural,19.18986936112765
Night,Rural,19.1847829005535
Night,Rural,19.12118258922044
Night,Rural,19.301712954645836
Night,Rural,19.469268899766348
Night,Rural,19.15680322612849
Night,Rural,19.146627060799347
Night,Rural,19.492098016922853
Night,Rural,19.266138495338623
Night,Rural,19.46673204390038
Night,Rural,19.55802267739864
Night,Rural,19.133905549846645
Night,Rural,18.937810916348155
Night,Rural,18.96584555325802
Night,Rural,19.228010435347983
Night,Rural,19.47180569816345
Night,Rural,19.811218467974868
Night,Rural,19.27630378173825
Night,Rural,19.098277605338524
Night,Rural,19.4413603235883
Night,Rural,19.014252419153763
Night,Rural,19.118637823090864
Night,Rural,19.20512735337371
Night,Rural,19.304253554373076
Night,Rural,19.608707577975622
Night,Rural,19.710008703636618
Night,Rural,20.682906043082596
Night,Rural,22.297627461756917
Night,Rural,22.171367162332956
Night,Rural,22.196135036997987
Night,Rural,22.258031339816114
Night,Rural,22.262981602079662
Night,Rural,21.92339358558138
Night,Rural,21.873734361876586
Night,Rural,21.493125612728022
Night,Rural,22.0375281013537
Night,Rural,21.682344733317734
Night,Rural,20.492013380765286
Night,Rural,20.134478627631438
Night,Rural,20.048703196761096
Night,Rural,20.863455232586432
Night,Rural,21.53298730707604
Night,Rural,21.555403388479817
Night,Rural,21.508075381231833
Night,Rural,21.20121227837626
Night,Rural,20.720544198948176
Night,Rural,20.52720204150154
Night,Rural,21.038713929824553
Night,Rural,20.114302050534775
Night,Rural,20.230268056995897
Night,Rural,20.37631626410564
Night,Rural,21.89608367993617
Night,Rural,20.02851124123083
Night,Rural,19.84914862580945
Night,Rural,20.06132132974301
Night,Rural,19.770745509813025
Night,Rural,19.248347019380105
Night,Rural,19.00151580740703
Night,Rural,19.034627973151146
Night,Rural,19.200041587506234
Night,Rural,19.14408287455899
Night,Rural,19.258513923841406
Night,Rural,19.26867990360165
Night,Rural,19.21784075527347
Night,Rural,19.24580514875072
Night,Rural,20.514635920334626
Night,Rural,19.990641556449134
Night,Rural,19.742911886289278
Night,Rural,19.550417965085558
Night,Rural,20.03355956974616
Night,Rural,20.449269555526655
Night,Rural,20.926078708766624
Night,Rural,20.715526501069974
Night,Rural,20.05627424628301
Night,Rural,19.87442828573728
Night,Rural,19.398215197991306
Night,Rural,19.131361073711105
Night,Rural,19.14408287455899
Night,Rural,19.322036136436054
Night,Rural,19.37790585282181
Night,Rural,19.47180569816345
Night,Rural,19.82639206794829
Night,Rural,21.48066597459018
Night,Rural,21.642535193914227
Night,Rural,22.3322628699226
Night,Rural,22.223373523923613
Night,Rural,22.342156782489155
Night,Rural,21.93332284460365
Night,Rural,22.28525514072743
Night,Rural,22.15154901070349
Night,Rural,22.119337206843454
Night,Rural,22.035048125468563
Night,Rural,21.006186345793253
Night,Rural,20.632702358217728
Night,Rural,20.17986271771315
Night,Rural,20.595034970577387
Night,Rural,21.709705743134577
Night,Rural,21.96310545428048
Night,Rural,21.5030923428709
Night,Rural,21.308583681611424
Night,Rural,20.71050858081412
Night,Rural,20.63772372911393
Night,Rural,20.554842591924114
Night,Rural,19.980540820711553
Night,Rural,20.517149256335813
Night,Rural,20.805811067700745
Night,Rural,20.926078708766624
Night,Rural,20.5573550341702
Night,Rural,20.194986686527898
Night,Rural,20.795783001876316
Night,Rural,19.98811645753716
Night,Rural,21.07123219842049
Night,Rural,20.93359120279382
Night,Rural,21.261152998745104
Night,Rural,21.32106215548737
Night,Rural,21.221196028652344
Night,Rural,21.131241478324057
Night,Rural,20.00579095987399
Night,Rural,19.128816539584705
Night,Rural,19.077913672878196
Night,Rural,19.514922481929148
Night,Rural,19.255972284426605
Night,Rural,19.41852085815276
Night,Rural,19.519993953775668
Night,Rural,19.11354811679587
Night,Rural,19.009157949002372
Night,Rural,19.41852085815276
Night,Rural,19.474342439095324
Night,Rural,19.81627656237913
Night,Rural,20.713017568741122
Night,Rural,19.601106303658128
Night,Rural,20.59001170437
Night,Rural,20.665337286630916
Night,Rural,20.880993292205687
Night,Rural,20.4719006538935
Night,Rural,20.93859925576743
Night,Rural,20.184904266173362
Night,Rural,19.301712954645836
Night,Rural,20.063844786618006
Night,Rural,20.03860767181942
Night,Rural,21.61764718024739
Night,Rural,22.144116320714318
Night,Rural,22.248130174708194
Night,Rural,21.73706020033211
Night,Rural,21.99039937469945
Night,Rural,22.314946471685687
Night,Rural,21.742033034372525
Night,Rural,21.72711388284415
Night,Rural,22.057365975918458
Night,Rural,21.415853890104472
Night,Rural,20.519662536449403
Night,Rural,20.15213016844234
Night,Rural,20.44172484841431
Night,Rural,21.02370235675744
Night,Rural,21.138740410337448
Night,Rural,20.8258645374263
Night,Rural,20.43920983404928
Night,Rural,20.790768636120617
Night,Rural,20.086553353527506
Night,Rural,21.20371043921932
Night,Rural,21.513058201824037
Night,Rural,20.880993292205687
Night,Rural,19.352513986268036
Night,Rural,19.899702260566357
Night,Rural,20.446754709149275
Night,Rural,19.82639206794829
Night,Rural,19.65430440627597
Night,Rural,20.338563296796963
Night,Rural,19.656837019931345
Night,Rural,19.14408287455899
Night,Rural,18.96584555325802
Night,Rural,19.172065735659316
Night,Rural,19.550417965085558
Night,Rural,19.626441880959476
Night,Rural,18.955651955596863
Night,Rural,19.026987576571685
Night,Rural,18.92506556818921
Night,Rural,18.981134202368423
Night,Rural,18.92506556818921
Night,Rural,19.011705213166636
Night,Rural,19.32457627448821
Night,Rural,19.469268899766348
Night,Rural,19.608707577975622
Night,Rural,19.63404143802279
Night,Rural,21.028706434978744
Night,Rural,22.240703740260017
Night,Rural,20.880993292205687
Night,Rural,20.222708692875756
Night,Rural,20.73308747093472
Night,Rural,21.258656099252505
Night,Rural,21.440785977442545
Night,Rural,20.6452553676487
Night,Rural,19.56309219893643
Night,Rural,19.438822835306098
Night,Rural,19.476879122565947
Night,Rural,19.550417965085558
Night,Rural,21.006186345793253
Night,Rural,21.625114154181006
Night,Rural,21.982956223485814
Night,Rural,20.805811067700745
Night,Rural,20.828370971658444
Night,Rural,21.694782368571282
Night,Rural,22.00528422581806
Night,Rural,21.699757043421755
Night,Rural,19.94518110102439
Night,Rural,20.177341858898956
Night,Rural,20.45429908031997
Night,Rural,20.790768636120617
Night,Rural,20.373799792437126
Night,Rural,20.189945589101626
Night,Rural,20.96864293220034
Night,Rural,20.268057277097967
Night,Rural,21.221196028652344
Night,Rural,21.188720650817288
Night,Rural,21.592753738052238
Night,Rural,19.753034002374193
Night,Rural,20.020938323812118
Night,Rural,20.41908770269424
Night,Rural,19.44897244337926
Night,Rural,19.27376254679757
Night,Rural,19.61377480790395
Night,Rural,20.07898434013771
Night,Rural,19.770745509813025
Night,Rural,19.08555058299686
